project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
NKTL-SG	TALCL14	EGAN00001676574	EGAX00001615750	EGAR00001661310	icgc_batch2/TALCL14_R1.fastq.gz	EGAF00001883987	816e410e8efbceb0fe70266157000b9a	27c6f4d68114ea0fedd34dfe4c4f4561	EGAD00001003271	
NKTL-SG	NPTCL7	EGAN00001676553	EGAX00001615729	EGAR00001661289	icgc_batch2/NPTCL7_R2.fastq.gz	EGAF00001883946	e4a9b0d63b62d9f01f586743477607d3	3cc7a1cda43d074965cdb6e4e3ae292c	EGAD00001003271	
NKTL-SG	TAITL10	EGAN00001677170	EGAX00001615765	EGAR00001661325	icgc_batch2/TAITL10_R1.fastq.gz	EGAF00001884017	fed88139c829c9d53b7359d938ebd2aa	e6052877850934313042919c50350832	EGAD00001003271	
NKTL-SG	NNKTL12	EGAN00001675534	EGAX00001500453	EGAR00001544346	NNKTL12_R2.fastq.gz	EGAF00001589987	be37174fbffd803b24e00a56ddf1e14a	24c409264ceb43795e397d436fe35b30	EGAD00001003271	37918258764
NKTL-SG	NNKTL7	EGAN00001675529	EGAX00001500437	EGAR00001544330	NNKTL7_L002_R2.fastq.gz	EGAF00001589955	d96cb6a752af3b5ce7ad0dfe0ca0bd42	539158c8f59da39c3b5d0e2dd3693d5d	EGAD00001003271	45647434101
NKTL-SG	TNKTL7	EGAN00001514307	EGAX00001500440	EGAR00001544333	TNKTL7_L008_R1.fastq.gz	EGAF00001589960	b2d2a71a4fbe9dde0f8f8d82b9c448a4	906166b4be93fb8274cc96dddb87e1b1	EGAD00001003271	43470724739
NKTL-SG	TNKTL19	EGAN00001514319	EGAX00001500468	EGAR00001544361	TNKTL19_R1.fastq.gz	EGAF00001590016	ad06d5911bf060d065c1196f7b277415	74766cec4798ce41b6768243db877df1	EGAD00001003271	62242342103
NKTL-SG	TPTCL7	EGAN00001676578	EGAX00001615754	EGAR00001661314	icgc_batch2/TPTCL7_R2.fastq.gz	EGAF00001883996	acb43a579a4fad65ebaadab7525b6b8f	24b52c987839d308eb522f0b169eb511	EGAD00001003271	
NKTL-SG	TNKTL8	EGAN00001514308	EGAX00001500443	EGAR00001544336	TNKTL8_L001_R2.fastq.gz	EGAF00001589967	7580761054d4b32595e383fda30aee30	842412cda2798a5336453caf0c928db3	EGAD00001003271	33921926576
NKTL-SG	TNKTL16	EGAN00001514316	EGAX00001500462	EGAR00001544355	TNKTL16_R2.fastq.gz	EGAF00001590005	fd7462120c50129b6ec5866413ef842a	6dffdb0e492438ff512f6b7cc7950df8	EGAD00001003271	70163118742
NKTL-SG	TNKTL24	EGAN00001514324	EGAX00001500478	EGAR00001544371	TNKTL24_R1.fastq.gz	EGAF00001590036	3204d96391ff51674c41020b7c48af9a	aad0e1c7c8fbac8bd410ff39636a2c84	EGAD00001003271	66172517621
NKTL-SG	NPTCL9	EGAN00001676556	EGAX00001615732	EGAR00001661292	icgc_batch2/NPTCL9_R1.fastq.gz	EGAF00001883951	57fc934fce6fd7f1ad6e1568e60889e4	e5640d942c09a3623589e251e7c763a8	EGAD00001003271	
NKTL-SG	NNKTL16	EGAN00001675538	EGAX00001500461	EGAR00001544354	NNKTL16_R2.fastq.gz	EGAF00001590003	9489bdb658922b53c5e2c620d232a1ba	8b59c51fe24b5a636599aa03bc8b4398	EGAD00001003271	36941363639
NKTL-SG	NAITL25	EGAN00001676540	EGAX00001615716	EGAR00001661276	icgc_batch2/NAITL25_R2.fastq.gz	EGAF00001883920	cb2d35d71d7377de9f30f8e052513bbe	471ee5e84304f96366e79f72aee78e17	EGAD00001003271	
NKTL-SG	TMEITL13	EGAN00001676584	EGAX00001615760	EGAR00001661320	icgc_batch2/TMEITL13_R2.fastq.gz	EGAF00001884008	c9f1f369b2aace08de5d443dcc6c2b0d	0cac649f4eb7082868df5d13293d1fc2	EGAD00001003271	
NKTL-SG	NAITL41	EGAN00001676562	EGAX00001615738	EGAR00001661298	icgc_batch2/NAITL41_R2.fastq.gz	EGAF00001883964	b808e7e3eb8d13f340cfb87cb01b5086	ab3cb6ade4a48e0c7c2ebeff845f8c8c	EGAD00001003271	
NKTL-SG	TAITL41	EGAN00001676587	EGAX00001615763	EGAR00001661323	icgc_batch2/TAITL41_R1.fastq.gz	EGAF00001884013	dff45458f1a01658ec6c7170436f72f8	755d2499394c6d774aa288f17eae20eb	EGAD00001003271	
NKTL-SG	NNKTL13	EGAN00001675535	EGAX00001500455	EGAR00001544348	NNKTL13_R1.fastq.gz	EGAF00001589990	6b190c366e6f752828334c1c02b3b75d	60776fbb578bfa1d6a0d106cc8a2f506	EGAD00001003271	
NKTL-SG	TNKTL6	EGAN00001514306	EGAX00001500436	EGAR00001544329	TNKTL6_R1.fastq.gz	EGAF00001589952	a66eeee1b21302fd834aa45a373ebda6	9de8dcb496504acc469d94888d566549	EGAD00001003271	63212684085
NKTL-SG	NNKTL8	EGAN00001675530	EGAX00001500442	EGAR00001544335	NNKTL8_L004_R2.fastq.gz	EGAF00001589965	cc027ab7a85f86b898db383a36c2d62e	db076c49bdd051e7ed2d47b5ed63e76a	EGAD00001003271	35430847380
NKTL-SG	NPTCL5	EGAN00001676551	EGAX00001615727	EGAR00001661287	icgc_batch2/NPTCL5_R1.fastq.gz	EGAF00001883941	c4936eab82c61e28f789361101ae046a	4a3d0e839430b7db410c06878f55c4d2	EGAD00001003271	
NKTL-SG	NPTCL8	EGAN00001676555	EGAX00001615731	EGAR00001661291	icgc_batch2/NPTCL8_R1.fastq.gz	EGAF00001883949	9c61cbace5dfc7c869fc6f42a91412d8	ead6ffa8f9492f6f6d73223300e6b202	EGAD00001003271	
NKTL-SG	NAITL23	EGAN00001676538	EGAX00001615714	EGAR00001661274	icgc_batch2/NAITL23_R2.fastq.gz	EGAF00001883916	762c2e7dd24d1ef54d2315168178481d	6d9325db1d3769e285c0adba45217426	EGAD00001003271	
NKTL-SG	TPTCL2	EGAN00001677174	EGAX00001615767	EGAR00001661327	icgc_batch2/TPTCL2_R2.fastq.gz	EGAF00001884022	405bafcf91deea8f9d7c1027af52782b	2848ef247f3763e9912a8e6d9fea37d0	EGAD00001003271	
NKTL-SG	TNKTL5	EGAN00001514305	EGAX00001500434	EGAR00001544327	TNKTL5_R2.fastq.gz	EGAF00001589949	b18c30fe6ca94a4283333b097b600fc8	331bbd0756baf0e52d04e3ec3fe157b5	EGAD00001003271	97947154857
NKTL-SG	NAITL34	EGAN00001676543	EGAX00001615719	EGAR00001661279	icgc_batch2/NAITL34_R1.fastq.gz	EGAF00001883925	be983f2cf2cb3ea1afa972702730152d	217206f78504f1687f23195355015f42	EGAD00001003271	
NKTL-SG	TNKTL19	EGAN00001514319	EGAX00001500468	EGAR00001544361	TNKTL19_R2.fastq.gz	EGAF00001590017	2f365061d7aedd4c18e2f38b3d6bb25b	b5a37949148af6dbd9f7dd78603dc870	EGAD00001003271	69925960510
NKTL-SG	NNKTL11	EGAN00001675533	EGAX00001500451	EGAR00001544344	NNKTL11_R2.fastq.gz	EGAF00001589983	640a0c41f147e7107267291a830b38a5	3d7154493280bc05a80d6d1326b9cb06	EGAD00001003271	34484101163
NKTL-SG	NPTCL2	EGAN00001677173	EGAX00001615766	EGAR00001661326	icgc_batch2/NPTCL2_R1.fastq.gz	EGAF00001884019	11412d2a9bba19660081d9b51d7621b0	67a92452a1fe49d78e1b8219339e6fed	EGAD00001003271	
NKTL-SG	TAITL44	EGAN00001676564	EGAX00001615740	EGAR00001661300	icgc_batch2/TAITL44_R1.fastq.gz	EGAF00001883967	1efe3e57f65dc41cf87241668ddbad91	190723c75c7aa3a9ee272ac76bcc5b9b	EGAD00001003271	
NKTL-SG	TPTCL8	EGAN00001676580	EGAX00001615756	EGAR00001661316	icgc_batch2/TPTCL8_R2.fastq.gz	EGAF00001884000	ecc8e5e67c62f5121a7b5f14c4e630aa	b08157250392777dbeefc9711ef56e29	EGAD00001003271	
