project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
BOCA-FR	IC297T	EGAN00001205516	EGAX00001222350	EGAR00001236187	C2B0GACXX_8_2nf_2.fastq.gz	EGAF00000626503	bb08bfe514260bd3f402ee5fa2aab585	8eb1d8e3f1bad2601a89074556c840ec	EGAD00001001051	921664148
BOCA-FR	IC224C	EGAN00001205463	EGAX00001210603	EGAR00001222743	D201TACXX_8_7nf_2.fastq.gz	EGAF00000590449	70d2e5c4bae37959e7cf703d598c65de	63bbb1fd10e50da9e49c06f719d315f5	EGAD00001001051	4838306508
BOCA-FR	IC268T	EGAN00001205480	EGAX00001222095	EGAR00001235932	D24RKACXX_2_19nf_2.fastq.gz	EGAF00000625993	4c1d34ff9c545f44aad086af5dff86ff	d6488876ec58b8facf3dde893a3a6aa6	EGAD00001001051	8721234212
BOCA-FR	IC092T_WGS	EGAN00001467834	EGAX00001463447	EGAR00001501073	IC092T_RRBS.fastq.gz	EGAF00001416165	cca5e469edb6e24fcc5d6d4500ef1628	d530d86befd7c8eb25e3b677f7809ac2	EGAD00001003133	949880458
BOCA-FR	IC105C	EGAN00001205415	EGAX00001210261	EGAR00001222401	D1F95ACXX_6_5_1.fastq.gz	EGAF00000589764	fd1b0db8b65a2d3609decc06fb2a8d9d	f06a5283076d8f3b68b1507c948ed6b6	EGAD00001001051	3168400700
BOCA-FR	IC1057T	EGAN00001205414	EGAX00001212919	EGAR00001225289	D263AACXX_8_3nf_2.fastq.gz	EGAF00000607985	9fa41fa1c26da0cf4fc0667fbb87b526	f8d2d1e8d7d0a236f755e9c62b8f7ece	EGAD00001001051	2539700406
BOCA-FR	IC147C	EGAN00001205435	EGAX00001210378	EGAR00001222518	C16WPACXX_7_8_1.fastq.gz	EGAF00000589998	c3d387e6d44ba493fdfc1f6adc2a3b24	460044a2d80be52b641d020321eb2483	EGAD00001001051	2825623416
BOCA-FR	IC299C	EGAN00001205517	EGAX00001222363	EGAR00001236200	C2366ACXX_3_21nf_2.fastq.gz	EGAF00000626529	475b4f2bceddb4b4aeb1517757d1fb74	10164e329e6ccfd3a8729a6fdb7cd536	EGAD00001001051	2486432488
BOCA-FR	IC193T	EGAN00001205450	EGAX00001210498	EGAR00001222638	C1WP5ACXX_2_9nf_1.fastq.gz	EGAF00000590238	55126cc15e690548103245b5b2362846	2676e5584fc218e1ccb789554d7663b8	EGAD00001001051	9659802711
BOCA-FR	IC1057T	EGAN00001205414	EGAX00001212917	EGAR00001225287	C24EBACXX_8_3nf_1.fastq.gz	EGAF00000607978	5fa6247d1544e0d88a46a7faf26a9c44	fc4625efe80dfb150565a4a383452f97	EGAD00001001051	3958880224
BOCA-FR	IC248C	EGAN00001205467	EGAX00001210627	EGAR00001222767	C1VP7ACXX_2_19nf_2.fastq.gz	EGAF00000590497	78dc16f2256ad89fae389865ee50e220	189574bdabbb31fbcc7ed3bcc161ee27	EGAD00001001051	6676498451
BOCA-FR	IC301C	EGAN00001205521	EGAX00001223019	EGAR00001236856	D24ELACXX_5_23nf_1.fastq.gz	EGAF00000627230	b8aba1da01713374ccde2678077aa293	ffe44f13d8e3a914a18b7b373777ac4c	EGAD00001001051	3765043145
BOCA-FR	IC277T	EGAN00001205492	EGAX00001222172	EGAR00001236009	C24D1ACXX_2_9nf_1.fastq.gz	EGAF00000626146	dc67602f22aa1f34eddbd2e46bcf68bb	af6d113822addddde96f1e7b7420cd06	EGAD00001001051	5173872653
BOCA-FR	IC224T	EGAN00001205464	EGAX00001210612	EGAR00001222752	C1VJFACXX_8_15nf_1.fastq.gz	EGAF00000590466	91be0d7720dae6bf5b4da7f96d5aa4cc	6e97c9216ac6476bc6828f6d6dcd994d	EGAD00001001051	7309971454
BOCA-FR	IC295T	EGAN00001205512	EGAX00001222338	EGAR00001236175	C2366ACXX_1_1nf_2.fastq.gz	EGAF00000626479	41cfd7b3e69699a6a59d59a3e8f68ca6	2efdb02ce043ea36c5481d9dd11333f1	EGAD00001001051	3664990672
BOCA-FR	IC303C	EGAN00001205525	EGAX00001223051	EGAR00001236888	C264TACXX_7_27nf_1.fastq.gz	EGAF00000627294	9c389fd61c44c2bd4438b51059fca5e9	074fd8a513f4ba5a4a4dc9951c3ac921	EGAD00001001051	2644504281
BOCA-FR	IC204T	EGAN00001205458	EGAX00001210555	EGAR00001222695	D1YTVACXX_6_13nf_1.fastq.gz	EGAF00000590352	9f4c9e29a1758e638249e8dc2ca76796	8ad0459165c8c5000a4efe3a617422ca	EGAD00001001051	8698304652
BOCA-FR	IC282T	EGAN00001205500	EGAX00001222229	EGAR00001236066	D24ELACXX_6_12nf_2.fastq.gz	EGAF00000626261	491d9ad1ecfd286d32a2d9748c270153	ee4f8b66c308073bf326f0b143dbeed9	EGAD00001001051	4486362646
BOCA-FR	IC049C	EGAN00001205381	EGAX00001210092	EGAR00001222232	C1P1NACXX_5_11nf_2.fastq.gz	EGAF00000589427	35d80de4f2be7f91094509c874be9aec	56097212ca2d173691bfb0d899cd2acb	EGAD00001001051	5979777009
BOCA-FR	IC303T	EGAN00001205526	EGAX00001223068	EGAR00001236905	D25PKACXX_7_8nf_1.fastq.gz	EGAF00000627328	cff8caca20ccc6b7e7873abfd0b1d9dc	beeb44fc9f273997f892c648c58c3ba8	EGAD00001001051	4920100714
BOCA-FR	IC286C	EGAN00001205505	EGAX00001222264	EGAR00001236101	C237DACXX_7_6nf_2.fastq.gz	EGAF00000626331	716198b1ca41408d7d61dd2ed2f2f2b3	cd81fd3c227ecece86d04c7e19b1d136	EGAD00001001051	3123831995
BOCA-FR	IC242C	EGAN00001205465	EGAX00001210615	EGAR00001222755	C1VP7ACXX_1_8nf_2.fastq.gz	EGAF00000590473	993d2768b80e9d14c34a17132b53ba1d	59f8b8775588aee68422d4e45f4008b9	EGAD00001001051	6279132034
BOCA-FR	IC105T	EGAN00001205416	EGAX00001210280	EGAR00001222420	C1C94ACXX_1_21_1.fastq.gz	EGAF00000589802	e527b3630766069aada8b0b2c8e2da6e	0b796fa8a79835d3b8742f72b1466259	EGAD00001001051	4274910359
BOCA-FR	IC277C	EGAN00001205491	EGAX00001222165	EGAR00001236002	C24D1ACXX_2_1nf_2.fastq.gz	EGAF00000626133	44f5913f2c3a4d1e100df23c31ecc108	fbc1bb34ca2e8952da0c6ba30bd406dc	EGAD00001001051	3471008309
BOCA-FR	IC082C	EGAN00001205403	EGAX00001212882	EGAR00001225252	C19CUACXX_1_1_2.fastq.gz	EGAF00000608309	b470d2550458bfcb9976daa091e0dd93	b7b5acffa8929229de4201f13a153e76	EGAD00001001051	2889658762
BOCA-FR	IC323T	EGAN00001205540	EGAX00001223216	EGAR00001237053	C2M4WACXX_7_7nf_1.fastq.gz	EGAF00000627624	8c251511470cbbe54db49453fe2c77f4	d55c14f98222a68f39e3c1a9de3267ac	EGAD00001001051	4717985750
BOCA-FR	IC105T	EGAN00001205416	EGAX00001210273	EGAR00001222413	D1F8YACXX_6_21_2.fastq.gz	EGAF00000589789	27fc9e5f6595809cd1d2519a0bdd7a7f	e63a97bebf98fd87e3f16bd3e1b6bdda	EGAD00001001051	4258428525
BOCA-FR	IC151C	EGAN00001205439	EGAX00001210403	EGAR00001222543	D20A5ACXX_7_23nf_1.fastq.gz	EGAF00000590048	4e83b6331448a8bd4b698681fe5868de	d3ab2a5e4fbe562ce4a3b860bd310517	EGAD00001001051	6628870495
BOCA-FR	IC300C	EGAN00001205519	EGAX00001222994	EGAR00001236831	C24DWACXX_4_22nf_1.fastq.gz	EGAF00000627180	7440f3ba161b5a6630ebb3c4148ca41a	c20dcf80394f2bf6bb614cad1c4ef49f	EGAD00001001051	4437463313
BOCA-FR	IC054C	EGAN00001205385	EGAX00001212816	EGAR00001225186	C1P1NACXX_7_13nf_1.fastq.gz	EGAF00000608680	bdbef487b00dc183d4a7e50b5b23fa2a	8ed6c9786d1eaf4a48ef0b04673d475d	EGAD00001001051	5927485936
BOCA-FR	IC340C	EGAN00001205545	EGAX00001223270	EGAR00001237107	D24UFACXX_6_5nf_1.fastq.gz	EGAF00000627732	a573caac91ca0077096867ce08d711c1	7f36849c953929dc23985466f41c5852	EGAD00001001051	3491798855
BOCA-FR	IC224C	EGAN00001205463	EGAX00001210600	EGAR00001222740	C237TACXX_7_7nf_2.fastq.gz	EGAF00000590443	bfc6359b8c4e94988bfbbd8d5db3a017	c0f8d59747942266289e4188239c445c	EGAD00001001051	6296996528
BOCA-FR	IC283C	EGAN00001205501	EGAX00001213054	EGAR00001225424	D1ECAACXX_6_14_2.fastq.gz	EGAF00000607672	a1712500e3f616c59a56a7f6cac48d0a	991deeda9972ac66ccdf6b70e1e7156a	EGAD00001001051	2903562935
BOCA-FR	IC105C	EGAN00001205415	EGAX00001210260	EGAR00001222400	C19LDACXX_5_5_2.fastq.gz	EGAF00000589763	bb3d908f088fe2549c0052a7da3cb7cc	3abf979e081b0347900481a83e2cb4a5	EGAD00001001051	3128500255
BOCA-FR	IC279T	EGAN00001205496	EGAX00001213041	EGAR00001225411	D1EFBACXX_1_22_2.fastq.gz	EGAF00000607726	ac0535faf52e38fed84d6f61903d1440	5eb48705a1653b7717e36ad5f82bfb0c	EGAD00001001051	5110324312
BOCA-FR	IC306T	EGAN00001205530	EGAX00001223106	EGAR00001236943	C26DRACXX_6_19nf_2.fastq.gz	EGAF00000627405	9d37ceb09269209009d132fda8606495	dc71b57cacd7b2bd4f858973bb0de3ee	EGAD00001001051	5656867573
BOCA-FR	IC316T	EGAN00001234106	EGAX00001231780	EGAR00001245730	C2M4WACXX_6_25nf_2.fastq.gz	EGAF00000649519	30454f48fc8a68b40650aa0c516264b0	47f48c729f14bf7b60cf64da092f9566	EGAD00001001051	4790152042
BOCA-FR	IC283T	EGAN00001205502	EGAX00001213066	EGAR00001225436	D1EEYACXX_4_25_1.fastq.gz	EGAF00000607619	37a62817cae5f22ff800324e726b76b6	377a8ee15c0485c612f6033da35ceb3d	EGAD00001001051	4251385208
BOCA-FR	IC264T	EGAN00001205476	EGAX00001210662	EGAR00001222802	C1VPRACXX_7_7nf_1.fastq.gz	EGAF00000590566	0155401f30eeadaec3a548409e8a4836	4a62773d8fbf618030c4554dba1577de	EGAD00001001051	6961794316
BOCA-FR	IC066T	EGAN00001205392	EGAX00001212859	EGAR00001225229	C1R31ACXX_3_12nf_2.fastq.gz	EGAF00000608341	b3b9a4138c066cfc7857521027ad8ad3	9fb3fd87c975caf4abbfef32dea83c9a	EGAD00001001051	8593051953
BOCA-FR	IC111C	EGAN00001205419	EGAX00001210296	EGAR00001222436	D1UC0ACXX_3_27nf_1.fastq.gz	EGAF00000589834	36ca343cb5e7779bc888b89878afbc26	647686c1d38a3ba4008882560f8a129b	EGAD00001001051	6636216689
BOCA-FR	IC263T	EGAN00001205474	EGAX00001210649	EGAR00001222789	C237TACXX_3_6nf_1.fastq.gz	EGAF00000590540	bfaf41a483bc66d3d0fb15c8b7765c29	0e01aceafaff6d1efd9ed05420f8e38c	EGAD00001001051	3777202552
BOCA-FR	IC349T	EGAN00001205550	EGAX00001213097	EGAR00001225467	D1YB2ACXX_5_23nf_1.fastq.gz	EGAF00000607785	ee518b3afeea03b940be8b7219830c05	7ccbe93382a5ac1ca3c78b7a43721a95	EGAD00001001051	8513556177
BOCA-FR	IC323C	EGAN00001205539	EGAX00001223198	EGAR00001237035	C24EEACXX_1_2nf_2.fastq.gz	EGAF00000627589	1d36a51476b3ecbd2f38f607b1bea4a3	93d3c2c50f9c28bfbd2c54db55922989	EGAD00001001051	3297822465
BOCA-FR	IC197C	EGAN00001205453	EGAX00001210519	EGAR00001222659	C1WP5ACXX_4_3nf_2.fastq.gz	EGAF00000590281	b03dd67b65dbb86bce2a4e66a73af45e	aa24dceb23277623565e71d94a69eaec	EGAD00001001051	5378597971
BOCA-FR	IC053T	EGAN00001205384	EGAX00001210108	EGAR00001222248	C1P1NACXX_6_8nf_1.fastq.gz	EGAF00000589458	3c3e16f92d20b95f2d6ab71e3e54706d	9e1557ef591ba1693024cb8feb2f5ee4	EGAD00001001051	8899708810
BOCA-FR	IC034C	EGAN00001205375	EGAX00001210067	EGAR00001222207	D1UJ5ACXX_3_6nf_2.fastq.gz	EGAF00000589377	4e8770a4090800795fdca611b123a3f0	0c567a4524d6ebfad9d9f42b96d6a333	EGAD00001001051	6402625118
BOCA-FR	IC049T_WGS	EGAN00001467822	EGAX00001463435	EGAR00001501061	IC049T_RRBS.fastq.gz	EGAF00001416153	cc91db81980c4db5170af132f5977f86	28999796ac82bb08af9d25f64df890e1	EGAD00001003133	1253179472
BOCA-FR	IC284C	EGAN00001205503	EGAX00001222244	EGAR00001236081	C24D1ACXX_3_5nf_1.fastq.gz	EGAF00000626290	26384f0615c1d17bf427391059fd4dbe	d2eaac950da5c1c855c2e9061d50cd91	EGAD00001001051	3689733172
BOCA-FR	IC294T	EGAN00001205510	EGAX00001222317	EGAR00001236154	C237DACXX_1_16nf_1.fastq.gz	EGAF00000626436	e8866aec6def82bfe97a6739a47181c8	7fa378090a9eedef0a90c7fd2d71170a	EGAD00001001051	4725505930
BOCA-FR	IC067C	EGAN00001205393	EGAX00001210117	EGAR00001222257	D1U49ACXX_4_18nf_2.fastq.gz	EGAF00000589477	da8168361aad98f0717b7e8d0c383631	1495d91521f4d2420dae7c809faaf188	EGAD00001001051	6906627820
BOCA-FR	IC105T	EGAN00001205416	EGAX00001210281	EGAR00001222421	D1ECEACXX_3_21_1.fastq.gz	EGAF00000589804	c68e655a9160bc14974239f0a20f82c1	784178443a5c31f6b5d41bc1f2ff70a2	EGAD00001001051	4203908993
BOCA-FR	IC116T	EGAN00001205426	EGAX00001212941	EGAR00001225311	C19N1ACXX_5_25_2.fastq.gz	EGAF00000608435	a481c371bcc085e613d51678ff2bb97a	0550a7ef02bb49d48c4d790aa1a4c5e7	EGAD00001001051	4465675254
BOCA-FR	IC053T	EGAN00001205384	EGAX00001210110	EGAR00001222250	D1UJ5ACXX_6_8nf_2.fastq.gz	EGAF00000589463	8e70bf867e93d99160fe760d8698d877	f48d5d081bacb5170f588a3412ab3a8d	EGAD00001001051	9471137701
BOCA-FR	IC067C	EGAN00001205393	EGAX00001210115	EGAR00001222255	C1PVLACXX_4_18nf_2.fastq.gz	EGAF00000589473	20ed50ba0d8911e3cc19970b042d716c	a2b028312c4bc80567d87f9b818d0aea	EGAD00001001051	6424574534
BOCA-FR	IC057T	EGAN00001205388	EGAX00001212832	EGAR00001225202	D1UBVACXX_8_10nf_1.fastq.gz	EGAF00000607940	c4b2f36d03c5e8d8f45815f7c918d281	ff9df005614954a012c74581455d4063	EGAD00001001051	9317412379
BOCA-FR	IC305C	EGAN00001205527	EGAX00001223076	EGAR00001236913	C234BACXX_1_9nf_1.fastq.gz	EGAF00000627344	0ef78331b34cdc911ab6fb83e2c7959f	913c567ef697e50714b65b26180cdb72	EGAD00001001051	3240770433
BOCA-FR	IC297C	EGAN00001205515	EGAX00001222346	EGAR00001236183	C24D1ACXX_2_19nf_2.fastq.gz	EGAF00000626495	f6ce2c97fdedeedd8e761b453de00d02	aa6a2a362dead0196358fec305a237f9	EGAD00001001051	3021872796
BOCA-FR	IC264C	EGAN00001205475	EGAX00001210656	EGAR00001222796	C1VPRACXX_7_25nf_2.fastq.gz	EGAF00000590555	f17874cea0a5a18b9fb223d344d600ee	3677e500e6cb4065e34a7e416dd64f50	EGAD00001001051	5425426350
BOCA-FR	IC242C	EGAN00001205465	EGAX00001210614	EGAR00001222754	C1VPRACXX_1_8nf_2.fastq.gz	EGAF00000590471	6304a5813ee919f8c26a1e72fbf182b2	c978b569041d836cdecaeca90845538f	EGAD00001001051	6300534392
BOCA-FR	IC270T	EGAN00001205482	EGAX00001222108	EGAR00001235945	C20PHACXX_3_20nf_1.fastq.gz	EGAF00000626018	e104aef7252790761ce078947af706ff	7fd243a40ef5e863e7ebb0e3525ad916	EGAD00001001051	9606566521
BOCA-FR	IC831T	EGAN00001205552	EGAX00001213111	EGAR00001225481	D1UC0ACXX_6_25nf_2.fastq.gz	EGAF00000607732	30cf8070e80ad9e03b647a030fda3fdd	f55b53643505bcd9a551de3756162883	EGAD00001001051	9447776898
BOCA-FR	IC086C	EGAN00001205405	EGAX00001210173	EGAR00001222313	C19N1ACXX_1_2_1.fastq.gz	EGAF00000589588	e84019888c9db10824fa7d8bbf2df7ba	0dd2c996daf60fd040a3851e2a6fde4a	EGAD00001001051	3063275337
BOCA-FR	IC286T	EGAN00001205506	EGAX00001222274	EGAR00001236111	D25PKACXX_7_14nf_1.fastq.gz	EGAF00000626350	cbefdbc21ef6f1908f20deef52298dc9	7d4b5006a2225e914be500b253bf26a4	EGAD00001001051	4215718198
BOCA-FR	IC340C	EGAN00001205545	EGAX00001223273	EGAR00001237110	D25GFACXX_6_5nf_2.fastq.gz	EGAF00000627739	0d6c256e59817c6c7d723004af12b18f	7e7a6bc3c3579633a6a4c0c2b31facf0	EGAD00001001051	3266112920
BOCA-FR	IC147C	EGAN00001205435	EGAX00001210376	EGAR00001222516	C19N1ACXX_5_8_2.fastq.gz	EGAF00000589995	07bd44c921f32f9630f91ea3b6680b22	b73d0fa164fef2d8ffee377d3e2e279c	EGAD00001001051	3333317114
BOCA-FR	IC058C	EGAN00001205389	EGAX00001212837	EGAR00001225207	D1TYEACXX_2_15nf_1.fastq.gz	EGAF00000607946	a1d4a276200d32e09a775ab296bc667f	9ff6819c687215d35671dddf1da00309	EGAD00001001051	9037713762
BOCA-FR	IC080T	EGAN00001205402	EGAX00001210159	EGAR00001222299	C1R31ACXX_8_18nf_1.fastq.gz	EGAF00000589560	81a9dfbff7dcef2064ad06be40de9b85	9e10c4609c5d77fa1d12c63464b02fa1	EGAD00001001051	9178439701
BOCA-FR	IC034T	EGAN00001205376	EGAX00001210072	EGAR00001222212	D1UJ5ACXX_3_4nf_1.fastq.gz	EGAF00000589386	4f31dcfcf347273e14c1768a89e9104c	28cc2d182d97be4595478a4256004352	EGAD00001001051	8976606635
BOCA-FR	IC213C	EGAN00001205459	EGAX00001210562	EGAR00001222702	C19N1ACXX_7_12_2.fastq.gz	EGAF00000590367	30118d1788a10fb09b3a20c5fb2e2cba	0ab503c7be46ce678360813a6e7cfc0d	EGAD00001001051	3281007721
BOCA-FR	IC248C	EGAN00001205467	EGAX00001210630	EGAR00001222770	C1W5CACXX_2_19nf_1.fastq.gz	EGAF00000590502	7344023b3411129967395dfc87c64bfe	1087648a1334fd20a0c0fe45764f9910	EGAD00001001051	4141496876
